ue_id,connected_seconds,baseline_gbit,solution_gbit,lost_gbit,baseline_mbps,solution_mbps,loss_percent,simulated_handovers,data_kind,source_lost_gbit,source_solution_gbit,source_solution_mbps,source_loss_percent
sim-000092,16213.88174807198,185.3381056603159,180.95385227675993,4.384253383555982,11.43082875156375,11.160427532924214,2.3655434309830254,13,modeled_loss_distribution_with_target_aggregate,0.0052761154575139,185.3328295448584,11.43050334426527,0.0028467515833921
sim-000093,74332.13367609253,731.05802427304,725.7488650454313,5.309159227608728,9.835020039363815,9.76359521990762,0.7262295264302892,18,modeled_loss_distribution_with_target_aggregate,0.006389169287581,731.0516351037525,9.834934085026552,0.0008739619941843
sim-000094,10809.254498714652,85.25308944730149,82.80225210018372,2.450837347117771,7.887046184122974,7.660311088986746,2.8747783370745013,10,modeled_loss_distribution_with_target_aggregate,0.002949396323552,85.25014005097793,7.886773325682653,0.0034595770577619
sim-000095,28207.71208226221,449.6851890115322,446.46613435716927,3.2190546543629277,15.94192353141277,15.82780386637311,0.7158462704628626,6,modeled_loss_distribution_with_target_aggregate,0.0038738874181334,449.68131512411406,15.94178619707644,0.0008614665354331
sim-000096,8588.174807197944,80.42318110218713,78.77749402387346,1.645687078313665,9.364408958558068,9.172786510801837,2.046284486338119,7,modeled_loss_distribution_with_target_aggregate,0.0019804592190516,80.42120064296807,9.364178355518014,0.0024625477280428
sim-000097,84104.88431876607,222.66120711281425,221.57600328724556,1.0852038255687113,2.647423023244472,2.6345200410412546,0.4873789375528169,13,modeled_loss_distribution_with_target_aggregate,0.0013059602577058,222.65990115255656,2.64740749548686,0.0005865234787145
sim-000098,9624.678663239074,32.63867709437179,31.115975260188502,1.5227018341832919,3.391144601952625,3.2329365321082606,4.66532951007952,14,modeled_loss_distribution_with_target_aggregate,0.0018324558326515,32.636844638539145,3.390954210574713,0.005614369195642
sim-000099,79144.47300771206,1904.729888332803,1900.6708915688102,4.05899676399286,24.066492781463094,24.015206865849034,0.21310091204300216,6,modeled_loss_distribution_with_target_aggregate,0.0048846938566155,1904.7250036389464,24.06643106276473,0.0002564507380566
sim-000100,68261.18251928019,1553.6400041258362,1546.4594226371323,7.180581488703788,22.760226922336344,22.655034172611042,0.4621779478923742,12,modeled_loss_distribution_with_target_aggregate,0.0086412836284932,1553.6313628422076,22.76010033086357,0.0005561960045792
sim-000101,2443.1876606683804,43.10473179783173,41.24136215240183,1.863369645429907,17.642824778363366,16.880145072900156,4.32288885166811,4,modeled_loss_distribution_with_target_aggregate,0.0022424236304839,43.10248937420125,17.641906951351313,0.0052022679110992
sim-000102,24802.056555269923,173.95701287906272,172.06867104991937,1.8883418291433367,7.013814055758229,6.937677553733275,1.0855221056572968,8,modeled_loss_distribution_with_target_aggregate,0.0022724757540661,173.95474040330865,7.013722431269389,0.0013063432835823
sim-000103,16213.88174807198,393.10266466988514,388.20705690215266,4.895607767732468,24.244821245019235,23.942881965838623,1.2453763883395805,6,modeled_loss_distribution_with_target_aggregate,0.0058914915625402,393.0967731783226,24.24445788406385,0.0014987157534248
sim-000104,53009.76863753212,1037.899312833413,1031.2427160214759,6.656596811937165,19.57939714716198,19.453824125754295,0.6413528489353163,11,modeled_loss_distribution_with_target_aggregate,0.0080107079270618,1037.891302125486,19.579246029582468,0.0007718193689899
sim-000105,74332.13367609253,1342.721512443365,1334.1485085101115,8.573003933253638,18.063809634395373,17.94847588155826,0.6384796738419158,15,modeled_loss_distribution_with_target_aggregate,0.0103169581254631,1342.7111954852396,18.06367083899673,0.0007683617213139
