ue_id,connected_seconds,baseline_gbit,solution_gbit,lost_gbit,baseline_mbps,solution_mbps,loss_percent,simulated_handovers,data_kind
sim-010442,5330.5912596400885,44.725258335817614,44.72491852867906,0.00033980713855143245,8.390299716740499,8.390235970127412,0.0007597656250524159,1,modeled_handover_only_user_session
sim-010443,9624.678663239072,100.29672737688784,100.29546125125357,0.0012661256342693808,10.420787112609345,10.420655562697021,0.0012623798077793951,3,modeled_handover_only_user_session
sim-010444,814.3958868894551,1.5358853895220834,1.5358853895220834,0.0,1.8859198753917112,1.8859198753917112,0.0,0,modeled_handover_only_user_session
sim-010445,1628.7917737789248,37.7969842295783,37.79604440541781,0.0009398241604892194,23.205534825293434,23.204957818351463,0.0024865056819897108,1,modeled_handover_only_user_session
sim-010446,814.3958868894551,20.288721481250782,20.288721481250782,0.0,24.912603081460233,24.912603081460233,0.0,0,modeled_handover_only_user_session
sim-010447,7033.4190231362445,66.98059182418051,66.97943475648975,0.0011570676907531247,9.523190869739118,9.523026359749458,0.0017274671053823304,3,modeled_handover_only_user_session
sim-010448,6293.059125964006,36.39122661593855,36.39122661593855,0.0,5.782756190196121,5.782756190196121,0.0,0,modeled_handover_only_user_session
sim-010449,518.2519280205597,9.220435391032243,9.219714838703979,0.000720552328264089,17.791415511466184,17.79002515999945,0.007814732143396345,1,modeled_handover_only_user_session
sim-010450,10291.002570694094,196.19361347395846,196.18975289706538,0.0038605768930964125,19.06457724854361,19.06420210755355,0.0019677383094882654,5,modeled_handover_only_user_session
sim-010451,814.3958868894551,3.472408749257295,3.472408749257295,0.0,4.263784733147399,4.263784733147399,0.0,0,modeled_handover_only_user_session
sim-010452,518.2519280205597,6.441453740765105,6.441453740765105,0.0,12.4291939739963,12.4291939739963,0.0,0,modeled_handover_only_user_session
sim-010453,5330.5912596400885,28.197408076038265,28.197193841824546,0.0002142342137174925,5.28973367167193,5.289693482093836,0.0007597656250524159,1,modeled_handover_only_user_session
sim-010454,518.2519280205597,3.226865604460187,3.226865604460187,0.0,6.226442064161839,6.226442064161839,0.0,0,modeled_handover_only_user_session
sim-010455,10291.002570694094,129.6420635491593,129.6405329392295,0.0015306099298007573,12.597612590083667,12.597463857254256,0.0011806429856929587,3,modeled_handover_only_user_session
sim-010456,814.3958868894551,8.380990005657614,8.380990005657614,0.0,10.291051490532928,10.291051490532928,0.0,0,modeled_handover_only_user_session
sim-010457,7551.670951156804,91.66066836807875,91.66066836807875,0.0,12.137799562630265,12.137799562630265,0.0,0,modeled_handover_only_user_session
sim-010458,4812.339331619514,47.71616234564276,47.71616234564276,0.0,9.915377752379872,9.915377752379872,0.0,0,modeled_handover_only_user_session
sim-010459,1628.7917737789248,3.7316836310201187,3.7316836310201187,0.0,2.291074704019606,2.291074704019606,0.0,0,modeled_handover_only_user_session
sim-010460,4812.339331619514,11.390369794035811,11.390178074398063,0.00019171963774841636,2.3669091078418543,2.3668692686649937,0.0016831730770392019,2,modeled_handover_only_user_session
sim-010461,1628.7917737789248,11.26799333960933,11.26799333960933,0.0,6.918007274476037,6.918007274476037,0.0,0,modeled_handover_only_user_session
sim-010462,518.2519280205597,6.898636803915659,6.898636803915659,0.0,13.311357721841379,13.311357721841379,0.0,0,modeled_handover_only_user_session
sim-010463,5034.447300771222,28.782819204888167,28.782819204888167,0.0,5.717175587572235,5.717175587572235,0.0,0,modeled_handover_only_user_session
sim-010464,9624.678663239072,152.31284317455615,152.31027948578696,0.002563688769187058,15.825239314877766,15.824972948710242,0.0016831730770391934,4,modeled_handover_only_user_session
sim-010465,518.2519280205597,9.93119476382351,9.93119476382351,0.0,19.162870848846175,19.162870848846175,0.0,0,modeled_handover_only_user_session
sim-010466,4812.339331619514,107.60292156911606,107.60292156911606,0.0,22.35979513375339,22.35979513375339,0.0,0,modeled_handover_only_user_session
sim-010467,518.2519280205597,12.2414741027618,12.2414741027618,0.0,23.62070151773013,23.62070151773013,0.0,0,modeled_handover_only_user_session
sim-010468,814.3958868894551,7.685069817777785,7.685069817777785,0.0,9.436528280036544,9.436528280036544,0.0,0,modeled_handover_only_user_session
sim-010469,1628.7917737789248,38.44660825981431,38.44660825981431,0.0,23.604372811028608,23.604372811028608,0.0,0,modeled_handover_only_user_session
sim-010470,12586.118251928026,276.2092085802219,276.2041346895398,0.005073890682098747,21.94554373727661,21.94514060339684,0.0018369737591949584,6,modeled_handover_only_user_session
sim-010471,518.2519280205597,4.267430009191138,4.267430009191138,0.0,8.234277150671483,8.234277150671483,0.0,0,modeled_handover_only_user_session
sim-010472,7551.670951156804,72.22181272329988,72.22103806470196,0.0007746585979219251,9.563686393438074,9.563583812353313,0.001072610294191644,2,modeled_handover_only_user_session
sim-010473,6293.059125964006,29.035799481151358,29.035612616566816,0.00018686458454140401,4.613940358728711,4.613910664969159,0.0006435661765149863,1,modeled_handover_only_user_session
